Figure 1. Global Atmospheric Concentrations of Carbon Dioxide Over Time,,,,,,,,
Source: EPA's Climate Change Indicators in the United States: www.epa.gov/climate-indicators,,,,,,,,
Data source: Compilation of 8 underlying datasets,,,,,,,,
Web update: June 2024,,,,,,,,
Units: parts per million (ppm) of CO2,,,,,,,,
,,,,,,,,
Year,Antarctic Ice Cores,Mauna Loa,Barrow,Cape Matatula,South Pole,Cape Grim,Lampedusa,Shetland
Ice core measurements,,,,,,,,
-803718.8684,207.2854401,,,,,,,
-803182.4423,202.2268391,,,,,,,
-802572.6746,204.861938,,,,,,,
-802059.8706,207.4986455,,,,,,,
-801975.2844,202.9217232,,,,,,,
-801759.2524,202.6471059,,,,,,,
-800922.0874,198.6572142,,,,,,,
-799286.0591,198.6836109,,,,,,,
-796731.2979,200.4894559,,,,,,,
-795428.8182,197.9087863,,,,,,,
-794902.5909,198.7924036,,,,,,,
-793737.3182,204.6175064,,,,,,,
-793172.4545,208.7893628,,,,,,,
-791902.7583,218.3926417,,,,,,,
-791569.3889,213.3577596,,,,,,,
-790667.3012,214.4503514,,,,,,,
-790080.7836,224.6857623,,,,,,,
-789106.8827,230.5501347,,,,,,,
-788689.4052,227.3777503,,,,,,,
-788003.0091,235.4857431,,,,,,,
-787544.0409,238.6409536,,,,,,,
-786741.8715,257.0184549,,,,,,,
-786529.24,257.1989367,,,,,,,
-785853.5691,265.9973287,,,,,,,
-785405.5127,269.3559593,,,,,,,
-784613.257,264.3450291,,,,,,,
-784239.6018,262.2298083,,,,,,,
-783569.0509,259.6646238,,,,,,,
-783084.0824,255.8455403,,,,,,,
-782311.7559,260.9181501,,,,,,,
-781248.5297,255.0181764,,,,,,,
-780778.4497,257.4363037,,,,,,,
-779936.6818,251.50919,,,,,,,
-779612.8318,257.2103392,,,,,,,
-778769.4364,252.5212569,,,,,,,
-778238.9227,254.4321063,,,,,,,
-777417.5455,254.6895621,,,,,,,
-777107.9836,254.9270444,,,,,,,
-776282.7918,252.4555389,,,,,,,
-775731.7497,247.3032103,,,,,,,
-774832.697,248.9234726,,,,,,,
-774382.2588,245.3180553,,,,,,,
-773588.0111,241.7410825,,,,,,,
-773008.8082,238.3850776,,,,,,,
-772094.1364,239.2312024,,,,,,,
-771734.4691,237.7794476,,,,,,,
-771299.8182,246.0305818,,,,,,,
-771045.6364,243.854752,,,,,,,
-770787.9595,246.494568,,,,,,,
-770524.5636,243.8852524,,,,,,,
-770225.2645,239.7120056,,,,,,,
-769862.6667,234.2405482,,,,,,,
-769569.3333,236.3189003,,,,,,,
-769070.6667,229.5642363,,,,,,,
-768649.1467,230.6269034,,,,,,,
-767701.4236,225.8663567,,,,,,,
-767111.3844,221.6409365,,,,,,,
-766167.2576,223.8179649,,,,,,,
-765797.1624,224.864666,,,,,,,
-764858.9121,230.6229188,,,,,,,
-764238.5045,232.1154555,,,,,,,
-763901.4848,229.4074875,,,,,,,
-763636.6364,233.6609057,,,,,,,
-763231.8166,222.9260864,,,,,,,
-762726.8824,223.8929502,,,,,,,
-761820.5842,219.9481577,,,,,,,
-761151.8036,213.9998029,,,,,,,
-760216.043,214.694008,,,,,,,
-759914.4882,216.6408086,,,,,,,
-758989.9418,222.7085789,,,,,,,
-758566.0552,225.6158254,,,,,,,
-758158.2727,225.3736676,,,,,,,
-757928.2121,223.0236555,,,,,,,
-757611.8788,226.9430115,,,,,,,
-757185.6915,222.7200859,,,,,,,
-756412.4158,218.3519527,,,,,,,
-755835.4509,213.6113901,,,,,,,
-754900.6803,209.4450797,,,,,,,
-754616.1685,208.1036711,,,,,,,
-753636.8285,203.2996955,,,,,,,
-753164.5776,199.0460536,,,,,,,
-751984.6545,203.9027966,,,,,,,
-751539.0691,195.4338892,,,,,,,
-750615.8818,197.495726,,,,,,,
-750023.8682,193.5471714,,,,,,,
-749086.25,191.2960363,,,,,,,
-748756.4409,192.0759224,,,,,,,
-747864.1787,190.1748369,,,,,,,
-747312.9345,188.6788749,,,,,,,
-746386.8809,187.5437569,,,,,,,
-745990.1958,187.9522843,,,,,,,
-745227.0376,187.9198816,,,,,,,
-744669.9261,190.2415493,,,,,,,
-743721.0455,187.2923244,,,,,,,
-742573.1418,188.9688197,,,,,,,
-742009.0764,188.1795998,,,,,,,
-741112.1697,187.3271928,,,,,,,
-740694.7491,188.646642,,,,,,,
-739924.1339,189.1426275,,,,,,,
-739379.9024,184.7670847,,,,,,,
-738510.9242,183.3925392,,,,,,,
-738156.4525,185.4023665,,,,,,,
-737224.5555,185.6096601,,,,,,,
-736630.9945,191.7441063,,,,,,,
-735710.1155,204.5191039,,,,,,,
-735319.8194,206.9201812,,,,,,,
-734572.2182,213.1440204,,,,,,,
-734157.3055,217.194473,,,,,,,
-733459.9091,217.8828377,,,,,,,
-733184.5709,214.6624205,,,,,,,
-732512.62,216.1485999,,,,,,,
-732072.23,210.6017427,,,,,,,
-731379,207.720752,,,,,,,
-731043.5,208.1143039,,,,,,,
-730371.75,213.7318788,,,,,,,
-729911,211.6232109,,,,,,,
-729234.2273,210.7023731,,,,,,,
-728958.3136,210.1635175,,,,,,,
-728310.3145,212.1716466,,,,,,,
-727886.9385,210.0149975,,,,,,,
-727037.5303,211.0778131,,,,,,,
-726643.9021,210.2419749,,,,,,,
-725948.5024,210.0675098,,,,,,,
-724626.8636,211.4265693,,,,,,,
-724299.5918,211.0759956,,,,,,,
-723524.4314,211.4919763,,,,,,,
-723025.3555,210.4806822,,,,,,,
-722192,214.0125928,,,,,,,
-721830.2267,212.5454089,,,,,,,
-721044.5945,212.1080718,,,,,,,
-720555.8105,216.0967701,,,,,,,
-719739.8636,218.9569448,,,,,,,
-719457.5168,219.2003557,,,,,,,
-718640.7595,217.0426911,,,,,,,
-718137.2855,212.0305186,,,,,,,
-717337.1818,200.8234845,,,,,,,
-716828.3485,193.460903,,,,,,,
-716005.4848,189.8784338,,,,,,,
-715398.2727,198.4255957,,,,,,,
-714635.9091,210.5098875,,,,,,,
-714360.163,213.5999929,,,,,,,
-713615.3764,227.5826982,,,,,,,
-713165.7327,223.142628,,,,,,,
-712453.797,227.0831971,,,,,,,
-712115.5782,227.6373406,,,,,,,
-711362.5,223.8856926,,,,,,,
-710293.7273,224.0017437,,,,,,,
-710071.4655,224.1234469,,,,,,,
-709449.0436,225.3889691,,,,,,,
-709033.3564,224.9017353,,,,,,,
-708506.4545,227.0328227,,,,,,,
-707959.5455,230.5073599,,,,,,,
-707503.7879,231.4329713,,,,,,,
-707009.1515,234.8361606,,,,,,,
-706463.4485,233.1122849,,,,,,,
-706249.6806,233.5834734,,,,,,,
-705693.7255,233.5052881,,,,,,,
-705360.6973,238.8480697,,,,,,,
-704760.7395,236.0453403,,,,,,,
-704542.9518,236.0536914,,,,,,,
-704103.1982,237.6612315,,,,,,,
-703776.9518,237.1846803,,,,,,,
-703293.9091,235.0917249,,,,,,,
-703103.3442,234.0426968,,,,,,,
-702631.8055,233.5444872,,,,,,,
-702300.5218,232.8295885,,,,,,,
-701846.0732,232.2805206,,,,,,,
-701518.5218,233.3539062,,,,,,,
-701059.9848,230.587829,,,,,,,
-700784.2727,232.1824465,,,,,,,
-700250.9236,232.1621215,,,,,,,
-700043.1491,230.8847912,,,,,,,
-699574.5236,232.4560078,,,,,,,
-699318.5273,235.4215271,,,,,,,
-698864.8382,236.6070014,,,,,,,
-698535.0242,236.7173884,,,,,,,
-698153.6855,237.2061159,,,,,,,
-697914.7076,239.7264196,,,,,,,
-697489.0188,239.0095213,,,,,,,
-697265.7512,238.8636108,,,,,,,
-696803.2309,241.8320312,,,,,,,
-696555.5382,240.8990463,,,,,,,
-696089.0036,241.0299152,,,,,,,
-695796.6752,239.8847439,,,,,,,
-695392.4521,238.4199793,,,,,,,
-695140.2909,239.4354919,,,,,,,
-694694.8345,238.132698,,,,,,,
-694484.8897,238.0518499,,,,,,,
-694031.88,238.7372303,,,,,,,
-693782.3091,236.7987348,,,,,,,
-693309.2618,239.7965338,,,,,,,
-692999.1382,239.3111317,,,,,,,
-692586.8242,240.4566923,,,,,,,
-692330.3485,239.3406333,,,,,,,
-691871.2929,237.756008,,,,,,,
-691624.043,243.6995487,,,,,,,
-691127.0924,238.4733044,,,,,,,
-690882.4591,239.2983941,,,,,,,
-690368.3436,243.5623167,,,,,,,
-690017.9624,239.3787348,,,,,,,
-689517.6685,238.4159988,,,,,,,
-689271.8348,239.2879301,,,,,,,
-688786.3912,236.4535725,,,,,,,
-688524.6527,235.8000553,,,,,,,
-688001.4515,232.2674759,,,,,,,
-687743.2576,232.0747772,,,,,,,
-687207.8255,230.6687893,,,,,,,
-686859.8703,227.6358561,,,,,,,
-686350.1345,227.6504621,,,,,,,
-686050.3818,226.7289261,,,,,,,
-685495.4973,222.965013,,,,,,,
-685204.0442,222.7044405,,,,,,,
-684631.8109,222.6179258,,,,,,,
-684319.1091,220.6316642,,,,,,,
-683729.8655,220.6226141,,,,,,,
-683344.8436,221.8203547,,,,,,,
-682808.0591,224.3560777,,,,,,,
-682473.6818,225.6416021,,,,,,,
-681878.7524,222.6967128,,,,,,,
-681507.8635,220.2352187,,,,,,,
-680790.0858,219.1411842,,,,,,,
-680393.7121,221.3062639,,,,,,,
-679719.9267,227.8951603,,,,,,,
-679275.6733,225.8085582,,,,,,,
-678677.6079,233.1080061,,,,,,,
-678362.5848,233.6111136,,,,,,,
-677785.1745,232.7010242,,,,,,,
-677505.3739,229.160458,,,,,,,
-676791.6194,220.0862371,,,,,,,
-676378.1818,218.2097347,,,,,,,
-675650.7364,216.5907023,,,,,,,
-675202.3091,219.9623846,,,,,,,
-674580.7364,222.5748545,,,,,,,
-673456.5333,216.1224818,,,,,,,
-673078.4,211.6914561,,,,,,,
-672279.3779,204.6697456,,,,,,,
-671746.1061,201.1220986,,,,,,,
-670811.3824,197.1291522,,,,,,,
-670200.8827,194.7895604,,,,,,,
-669507.9261,196.8275423,,,,,,,
-669120.7455,194.878373,,,,,,,
-668346.3188,191.5141319,,,,,,,
-667869.2988,187.655537,,,,,,,
-666965.5376,180.6705433,,,,,,,
-666465.2636,177.714661,,,,,,,
-665459.8573,173.7136201,,,,,,,
-664803.36,174.7686794,,,,,,,
-663886.5212,180.5376818,,,,,,,
-663371.9394,180.1665971,,,,,,,
-662458.0909,187.7670323,,,,,,,
-662370.4,192.5532136,,,,,,,
-661987.5152,191.0224933,,,,,,,
-660927.55,190.8610304,,,,,,,
-660846.6095,193.908217,,,,,,,
-660332.1773,189.6905842,,,,,,,
-659265.9,191.5917035,,,,,,,
-659168.32,193.9700305,,,,,,,
-658513.55,188.4342745,,,,,,,
-657461.9,185.6837858,,,,,,,
-657343.82,187.3800807,,,,,,,
-656814.1,184.0981364,,,,,,,
-655772,190.8769406,,,,,,,
-655704.2061,189.2334088,,,,,,,
-655231.0909,192.9341212,,,,,,,
-654182.65,200.3524245,,,,,,,
-653574.35,199.9959534,,,,,,,
-652488.65,194.8160293,,,,,,,
-651780.25,192.8691774,,,,,,,
-650758.95,186.7937683,,,,,,,
-650154.2636,187.2748941,,,,,,,
-648997.1,193.4431546,,,,,,,
-648398.4636,189.2501799,,,,,,,
-647241.1,196.1714941,,,,,,,
-646662.4182,193.4765987,,,,,,,
-645304.85,191.848061,,,,,,,
-644426.947,189.885481,,,,,,,
-643200.65,195.8204274,,,,,,,
-642350.8273,195.3061298,,,,,,,
-640906.65,191.5605718,,,,,,,
-640124.6045,191.384257,,,,,,,
-638422.25,190.1777336,,,,,,,
-637468.2652,188.8477364,,,,,,,
-635764.3667,195.3315012,,,,,,,
-634571.5606,194.0025899,,,,,,,
-633059.0333,194.8593659,,,,,,,
-632931.1448,195.9498915,,,,,,,
-632127.5379,193.0978999,,,,,,,
-630406.9409,196.4991728,,,,,,,
-629576.3227,200.4570693,,,,,,,
-627916.1,200.7773455,,,,,,,
-627819.8527,205.2658218,,,,,,,
-627189.6182,199.5241646,,,,,,,
-625880.1,205.7631073,,,,,,,
-625019.4273,215.7096826,,,,,,,
-624097.5,228.5122254,,,,,,,
-623447.9242,235.0233065,,,,,,,
-622546.95,237.928507,,,,,,,
-621104.95,239.1923088,,,,,,,
-621000.7327,243.8854525,,,,,,,
-619701.45,243.5306836,,,,,,,
-618333.75,245.8865879,,,,,,,
-617003.75,248.2889334,,,,,,,
-615659.5682,252.6394449,,,,,,,
-614406.6,252.7298005,,,,,,,
-614349.1164,252.8982584,,,,,,,
-613190.6,252.7479748,,,,,,,
-611992.8,256.1935786,,,,,,,
-610811.9667,258.1379745,,,,,,,
-609650.6333,259.6847092,,,,,,,
-609601.0127,257.8151014,,,,,,,
-608479.5,257.7448677,,,,,,,
-607297.3,259.2237979,,,,,,,
-606029.3,254.5783255,,,,,,,
-604675.9091,248.480185,,,,,,,
-603353.15,244.5322516,,,,,,,
-601999.15,239.1401259,,,,,,,
-600650.75,237.8582812,,,,,,,
-599305.15,232.4547892,,,,,,,
-597864.6318,229.3814805,,,,,,,
-597268.2182,225.9716627,,,,,,,
-596379.75,219.0222803,,,,,,,
-595853.6136,216.2730971,,,,,,,
-594841.1333,216.4410116,,,,,,,
-594271.5576,221.2172429,,,,,,,
-593486.4667,232.9179557,,,,,,,
-592913.8121,237.9772146,,,,,,,
-592096.7545,238.1475936,,,,,,,
-591611.2455,233.1632189,,,,,,,
-590835.5167,229.3866701,,,,,,,
-590433.4712,225.6788036,,,,,,,
-589069.4667,237.3775124,,,,,,,
-588538.8,243.5553026,,,,,,,
-588090.1455,248.1046424,,,,,,,
-587475.35,250.2045646,,,,,,,
-586990.9045,246.346029,,,,,,,
-586329.35,238.7841159,,,,,,,
-585938.6682,234.4009291,,,,,,,
-585221.85,225.9929311,,,,,,,
-584770.8424,223.9576328,,,,,,,
-582008.8,210.6390178,,,,,,,
-581624.2545,206.6812525,,,,,,,
-580886.3,209.8834178,,,,,,,
-580504.5273,215.4458665,,,,,,,
-579978.3,219.4126581,,,,,,,
-579596.5273,225.2070402,,,,,,,
-579168.65,230.2553891,,,,,,,
-578864.0045,236.1702196,,,,,,,
-578451.7833,243.8071398,,,,,,,
-578260.5045,244.1397833,,,,,,,
-577883.1167,251.4730231,,,,,,,
-577330.55,252.9234049,,,,,,,
-576792.35,249.056869,,,,,,,
-576246.35,251.0792764,,,,,,,
-575703.85,251.3417253,,,,,,,
-575165.1,251.2965767,,,,,,,
-574649.1,252.8973536,,,,,,,
-574162.85,252.5436976,,,,,,,
-573704.5333,248.863922,,,,,,,
-573283.9636,252.0800267,,,,,,,
-572856,251.8615048,,,,,,,
-572414.6545,251.7666008,,,,,,,
-571963.0167,248.7207804,,,,,,,
-571525.75,249.1861814,,,,,,,
-571103.5167,247.6569725,,,,,,,
-570719.8727,246.3095518,,,,,,,
-570365.5,250.3009962,,,,,,,
-570024.6909,251.6,,,,,,,
-569683.3576,249.6,,,,,,,
-569311.4424,251.8,,,,,,,
-568912.1273,251.8,,,,,,,
-568513.4606,251.3,,,,,,,
-568117.2485,250,,,,,,,
-567733.9273,251.3,,,,,,,
-567364.5939,250.2,,,,,,,
-566980.1455,253,,,,,,,
-566584.2364,252.8,,,,,,,
-566254.1394,253.9,,,,,,,
-565934.8909,253.2,,,,,,,
-565598.6545,254.5,,,,,,,
-565289.4909,253.9,,,,,,,
-564968.3515,254.3,,,,,,,
-564638.6364,253.7,,,,,,,
-564295.303,251.4,,,,,,,
-563945.6424,252.6,,,,,,,
-563588.9636,252.4,,,,,,,
-563184.297,251.4,,,,,,,
-562774.3576,247.6,,,,,,,
-562360.5636,245.8,,,,,,,
-561977.897,245.7,,,,,,,
-561585.7394,242.3,,,,,,,
-561184.8545,240.1,,,,,,,
-560705.6,234.1,,,,,,,
-560360.4909,234.6,,,,,,,
-559938.0727,231.9,,,,,,,
-559500.7394,231.6,,,,,,,
-559015.6,228.3,,,,,,,
-558486.6182,230.3,,,,,,,
-557922.6182,230.2,,,,,,,
-557686.7636,229.7,,,,,,,
-557366.0061,234.5,,,,,,,
-556827.6909,238.1,,,,,,,
-556356.0182,240.4,,,,,,,
-556204.5636,245.6,,,,,,,
-555888.2061,250.5,,,,,,,
-555707.1394,244,,,,,,,
-555435.0545,249.1,,,,,,,
-555248.6545,243,,,,,,,
-554973.2909,241,,,,,,,
-554457.0242,233.9,,,,,,,
-553892.3455,226.7,,,,,,,
-553208.3455,224.3,,,,,,,
-552529.6182,223.6,,,,,,,
-551858.6545,220.3,,,,,,,
-551669.3939,222.1,,,,,,,
-551295.9879,226.3,,,,,,,
-551070.9212,222.3,,,,,,,
-550731.5636,221.7,,,,,,,
-550161.0909,219.9,,,,,,,
-549431.0909,215.2,,,,,,,
-548632.5455,213.6,,,,,,,
-548280.7273,208.8,,,,,,,
-547770.1091,202.5,,,,,,,
-546820.7758,204.6,,,,,,,
-545856.6788,209.7,,,,,,,
-544880.1455,209.6,,,,,,,
-543914.9091,210.3,,,,,,,
-542935.9879,208.1,,,,,,,
-541894.8727,203.6,,,,,,,
-540790.2061,205,,,,,,,
-539703.8182,211.2,,,,,,,
-538633.8182,212.9,,,,,,,
-537563.8182,206.4,,,,,,,
-536490.7636,205,,,,,,,
-535384.4727,199.4,,,,,,,
-534228.4727,199.8,,,,,,,
-533745.0545,190.5,,,,,,,
-533093.5636,193.8,,,,,,,
-532718.1818,195.1,,,,,,,
-531982.2364,200,,,,,,,
-531604.3697,204.4,,,,,,,
-531037.5697,211.4,,,,,,,
-530642.5273,214.5,,,,,,,
-530128.7576,220.7,,,,,,,
-529251.3818,220.3,,,,,,,
-528340.5091,221.2,,,,,,,
-527453.4303,222.7,,,,,,,
-526566.6909,224.7,,,,,,,
-525748.6909,227.8,,,,,,,
-524945.8061,230.3,,,,,,,
-524157,233.7,,,,,,,
-523387,235.8,,,,,,,
-522620.8667,236.8,,,,,,,
-521851.8242,241.9,,,,,,,
-519624.4727,243.5,,,,,,,
-518871.8061,245.5,,,,,,,
-518123.3576,247.7,,,,,,,
-517379.1273,245.3,,,,,,,
-516650.4606,245.5,,,,,,,
-515926.0121,246.2,,,,,,,
-515204.9818,247.2,,,,,,,
-514470.9818,243,,,,,,,
-513700.7758,241.5,,,,,,,
-512897.7818,239.2,,,,,,,
-512083.1152,238.2,,,,,,,
-511254.7394,242,,,,,,,
-510413.7818,235.2,,,,,,,
-509562.4485,236.4,,,,,,,
-508702.3273,233.4,,,,,,,
-507834.9818,240.3,,,,,,,
-506990.9818,237,,,,,,,
-506167.7212,238.2,,,,,,,
-505362.4,236,,,,,,,
-504533.7333,235.5,,,,,,,
-503734.2424,233.9,,,,,,,
-502961.7818,234.1,,,,,,,
-502227.1879,232.2,,,,,,,
-501468.9273,232,,,,,,,
-500687.6364,231.2,,,,,,,
-499911.4242,230.8,,,,,,,
-499133.9636,228.2,,,,,,,
-498354.7818,230.8,,,,,,,
-497576.7818,230.6,,,,,,,
-496787.4182,232.8,,,,,,,
-496015.9758,236.5,,,,,,,
-495237.6303,236.4,,,,,,,
-494494.0667,237.6,,,,,,,
-493775.6909,238.5,,,,,,,
-493074.1273,238.3,,,,,,,
-492350.3939,239.1,,,,,,,
-491643.1091,239.7,,,,,,,
-490913.7758,243.7,,,,,,,
-490204.5455,246.7,,,,,,,
-489501.0788,243.3,,,,,,,
-488783.9515,242.6,,,,,,,
-488544.9091,249.3,,,,,,,
-488076.2909,252.8,,,,,,,
-487769.7939,240.9,,,,,,,
-487352.0909,242,,,,,,,
-486615.4545,237.1,,,,,,,
-485898.0667,231.3,,,,,,,
-485179.2545,232.9,,,,,,,
-484448.6727,233,,,,,,,
-483717.5212,231.2,,,,,,,
-482986.1818,231.4,,,,,,,
-482229.7879,231.4,,,,,,,
-481445.3818,227.3,,,,,,,
-480630.9636,223.4,,,,,,,
-479712.9636,223.8,,,,,,,
-478776.6848,218.8,,,,,,,
-478378.297,220.8,,,,,,,
-477825.6909,231.3,,,,,,,
-477452.9515,236.5,,,,,,,
-476942.4606,239.1,,,,,,,
-475991,236.6,,,,,,,
-474999.8,232.8,,,,,,,
-473975.2,233.1,,,,,,,
-473024.1091,241.2,,,,,,,
-472142.3636,245.6,,,,,,,
-471850.8485,243.9,,,,,,,
-471267.8182,243.7,,,,,,,
-470913.2727,232.7,,,,,,,
-470313.0667,229.2,,,,,,,
-469874.5333,218.7,,,,,,,
-469250.7939,215.5,,,,,,,
-468775.9758,206.5,,,,,,,
-468090.1273,205.5,,,,,,,
-466927.7091,203.4,,,,,,,
-465756.6424,204.4,,,,,,,
-464682.297,208.1,,,,,,,
-463651.7273,210,,,,,,,
-463315.3636,205.2,,,,,,,
-462649.4727,199.9,,,,,,,
-461576.6485,194.4,,,,,,,
-460464.103,190.7,,,,,,,
-459336.0606,195.5,,,,,,,
-458302.2121,202.4,,,,,,,
-457261.5515,208.3,,,,,,,
-456844.0061,203.3,,,,,,,
-456258.2909,204.3,,,,,,,
-455795.1273,199.1,,,,,,,
-455164.4364,192.5,,,,,,,
-454051.6121,193.3,,,,,,,
-452914.3091,198.4,,,,,,,
-451825.6424,201.9,,,,,,,
-450785.8364,204.9,,,,,,,
-449797.2788,201.2,,,,,,,
-448692.8909,201.7,,,,,,,
-447621.0364,208.1,,,,,,,
-446509.1818,203.5,,,,,,,
-445269.1818,201.1,,,,,,,
-443381.7273,199.1,,,,,,,
-441894.6485,202,,,,,,,
-440280.7758,201.3,,,,,,,
-438709.5818,201.7,,,,,,,
-437113.4182,200.3,,,,,,,
-435535.4182,207.5,,,,,,,
-433989.6909,209.8,,,,,,,
-432429.0727,207.6,,,,,,,
-431900.297,211.5,,,,,,,
-430229.3091,227.2,,,,,,,
-429073.7636,219.7,,,,,,,
-427228.3636,242.5,,,,,,,
-426890.2,248.2,,,,,,,
-425991.4,252.1,,,,,,,
-425204.9636,255.3,,,,,,,
-424671.5636,265.4,,,,,,,
-424287.2727,270,,,,,,,
-423790.9091,270.8,,,,,,,
-423182.2606,268.3,,,,,,,
-422557.7455,267.7,,,,,,,
-421275.497,270.6,,,,,,,
-420582.6545,266.4,,,,,,,
-419962.1455,268.6,,,,,,,
-418751.7636,273.8,,,,,,,
-418183.7636,271.2,,,,,,,
-417625.7818,273.7,,,,,,,
-416555.303,274.6,,,,,,,
-416006.7818,271.8,,,,,,,
-415490.4424,273.4,,,,,,,
-414475.3152,271.7,,,,,,,
-413995.6061,276.4,,,,,,,
-413229.5939,271.6,,,,,,,
-412260.8606,264.9,,,,,,,
-411308.6545,274.9,,,,,,,
-409397.9697,283.5,,,,,,,
-408503.8,282.6,,,,,,,
-407648.2364,274.7,,,,,,,
-406868.7152,284.5,,,,,,,
-405332.497,285.6,,,,,,,
-404592.8,279.6,,,,,,,
-403112.6303,280.5,,,,,,,
-402363.297,276.5,,,,,,,
-400909.8364,275.7,,,,,,,
-400190.9152,283.1,,,,,,,
-398760.0848,283.2,,,,,,,
-397976.1636,277.1,,,,,,,
-396325.1273,276.3,,,,,,,
-392956.103,260.7,,,,,,,
-392053.6909,273.6,,,,,,,
-391027.1515,259.5,,,,,,,
-390337.25,258.1,,,,,,,
-387460.205,245.8,,,,,,,
-385874.815,246.8,,,,,,,
-384333.71,239.1,,,,,,,
-382607.445,240,,,,,,,
-380981.485,227,,,,,,,
-376810.24,229.6,,,,,,,
-375084.88,224.6,,,,,,,
-373254.6,214.7,,,,,,,
-371507.615,199.9,,,,,,,
-369435.87,201.9,,,,,,,
-366115.9,206.3,,,,,,,
-363240.23,201.2,,,,,,,
-360617.6,185.8,,,,,,,
-358733.84,186.1,,,,,,,
-357060.38,193,,,,,,,
-353867.77,209.2,,,,,,,
-352462.975,209.4,,,,,,,
-351224.595,216.2,,,,,,,
-349726.345,221.1,,,,,,,
-347189.085,220.3,,,,,,,
-345594.805,211.9,,,,,,,
-344370.905,204.8,,,,,,,
-343050.85,205.2,,,,,,,
-341973.585,200.7,,,,,,,
-340841.56,250.1,,,,,,,
-338785.08,234.2,,,,,,,
-338033.89,239.6,,,,,,,
-337041.435,241.9,,,,,,,
-336263.5,255.7,,,,,,,
-335566.67,270.5,,,,,,,
-334917.82,278.6,,,,,,,
-334427.54,285.8,,,,,,,
-333757.51,278.1,,,,,,,
-333152.305,298.6,,,,,,,
-332593.885,288.4,,,,,,,
-332399.495,289.1,,,,,,,
-332047.555,282.4,,,,,,,
-331550.09,273.1,,,,,,,
-330848.62,272.6,,,,,,,
-330194.115,271.7,,,,,,,
-329343.55,265,,,,,,,
-328103.325,275.1,,,,,,,
-327464.29,271.9,,,,,,,
-326820.75,270.1,,,,,,,
